id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
35480029,https://www.nocarz.pl/rooms/35480029,20241229042300,2024-12-29,previous scrape,,,"Really beautiful Geneva old town. Few minutes away from everything (lake, restaurants, bars, shopping, museums, etc.).",,14217975,https://www.nocarz.pl/users/show/14217975,,,"Geneva, Switzerland","",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/045170cf-b1f2-4067-bb02-90ca83d664ec.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/045170cf-b1f2-4067-bb02-90ca83d664ec.jpg?aki_policy=profile_x_medium,,,1,"['email', 'phone']",t,f,"Genève, Switzerland",Commune de Genève,,46.19835,6.14973,Entire rental unit,Entire home/apt,,,1 bath,,,"[""Refrigerator"", ""Essentials"", ""Iron"", ""Coffee maker"", ""Elevator"", ""Heating"", ""Lake access"", ""Cleaning available during stay"", ""Stove"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Hangers""]",,,,,1,1125,,,1125.0,,,,,,0,2024-12-29,4,0,0,2019-06-14,2019-08-26,5.0,,,5.0,,,,,f,1,1,0,0,0.06
13448240,https://www.nocarz.pl/rooms/13448240,20241229042300,,,,"Spacious apartment on the Rive Gauche, in a new building.<br />Very close to the city centre ( 2.4 kms), 800m from the lake and 500m from a beautiful parc des Eaux Vives. You will appreciate its connection to public transport, or Uber...its size (220sqm2), its stylish furniture and a large balcony with a beautiful view on the Mont Blanc and the Saleve. An inside parking is at your disposal",Calm and peaceful neighborhood <br />Grocery store 100m from the apartment,https://a0.muscache.com/pictures/e6f33ab3-b82a-46c8-82d5-997d14c74d6a.jpg,3528377,https://www.nocarz.pl/users/show/3528377,Marc,2012-09-10,"Geneva, Switzerland","Keys'n'Fly - nocarz Management Solution That Suits You
My name is Marc with Keys'n'Fly Vacation Rentals, a full service property management company based out of Geneva, Switzerland. My team and I strive to make every experience a seamless one, no matter where your trip may take you. As hospitality professionals experts, we are dedicated to provide superior customer service with attentiveness to inquiries and our guests while they are staying with us. 
Our beloved hosts trust us in managing their properties on their behalf and we hope you will trust us with your stay.
Please let us know how we may help you with your next trip.",,98%,91%,f,https://a0.muscache.com/im/pictures/user/ba502c51-8744-43f0-a4fa-4870ec500a3a.jpg?aki_policy=profile_small,,,177,447,"['phone', 'work_email']",t,t,"Vandœuvres, Genève, Switzerland",Cologny,,,6.17932,,,6,3.5,,,3,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Barbecue utensils"", ""Bathtub"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Outdoor furniture"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Babysitter recommendations"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Rice maker"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Sound system"", ""Coffee maker"", ""Mountain view"", ""Drying rack for clothing"", ""Clothing storage"", ""Park view"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Outdoor playground"", ""Host greets you"", ""Patio or balcony"", ""Fire extinguisher"", ""Refrigerator"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Safe"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Backyard"", ""Single level home"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Game console"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",,5,365,2,2,365,365,2.0,,,t,,59,89,,,10,0,0,2016-09-19,2018-03-10,,5.0,,5.0,4.9,4.8,4.9,,f,101,92,7,0,
1023083188465071189,https://www.nocarz.pl/rooms/1023083188465071189,20241229042300,2024-12-29,city scrape,Belle Chambre Lumineuse en Centre Ville Proximité,This perfectly located home provides easy access to all sites and amenities in Geneva,,,12766121,,Erik,2014-03-03,"Geneva, Switzerland","Nous serons très heureux de vous accueillir à Genève.

Que votre séjour en Suisse soit de courte ou de longue durée, nous établissons votre dossier sur mesure afin de trouver les solutions les plus rapides et les plus adaptées à vos besoins

Quelle que soit votre situation, nous vous proposons la solution qui vous convient.
Nous vous aidons pour vous installer rapidement et en douceur, en nous occupant des détails les plus importants dès votre arrivée.

Nous mettrons tout en œuvre pour rendre votre séjour inoubliable et productif. ",within a day,64%,84%,f,,https://a0.muscache.com/im/pictures/user/91e85604-f562-4f52-84ca-9ec07c6e38d8.jpg?aki_policy=profile_x_medium,,16,65,['phone'],,t,,,,46.1940725477613,6.1439838140524605,Private room in rental unit,Private room,2,1.0,1 shared bath,1,,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Stove"", ""Laundromat nearby"", ""Washer"", ""Wine glasses"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Coffee maker: Nespresso"", ""Dining table"", ""Coffee"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Clothing storage"", ""Paid parking off premises"", ""Oven"", ""Toaster"", ""Table corner guards"", ""Lock on bedroom door"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Safe"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Room-darkening shades""]",$78.00,9,364,9,9,364,364,9.0,364.0,,,7,7,7,,2024-12-29,3,3,,,2024-11-02,,4.33,5.0,5.0,4.33,4.67,4.33,,f,16,,10,0,0.33
908614984879949707,https://www.nocarz.pl/rooms/908614984879949707,20241229042300,2024-12-29,city scrape,Appartement à côté des Nations,"Make life easier at this peaceful, centrally located home.",,,395375801,https://www.nocarz.pl/users/show/395375801,Laurence,2021-04-03,"Grand-Saconnex, Switzerland","",N/A,N/A,N/A,,https://a0.muscache.com/im/pictures/user/67d0b540-88bc-4b3a-80c5-d497f9bded39.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/67d0b540-88bc-4b3a-80c5-d497f9bded39.jpg?aki_policy=profile_x_medium,,1,1,,,,,Commune de Genève,,46.22116,,,Entire home/apt,4,1.0,1 bath,2,,"[""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Free parking on premises""]",$162.00,3,30,,3,30,30,3.0,30.0,,,29,37,67,,2024-12-29,4,0,,2023-08-05,2023-09-16,,4.75,4.5,4.75,5.0,4.5,,,f,,1,,0,0.23
,https://www.nocarz.pl/rooms/1072435774174366782,20241229042300,2024-12-29,,Furnished studio - 921000,"This new bright and furnished studio is ideally located in the center of Geneva. For instance, it is within 5 minutes walking distance from Bunge, leaders in agribusiness. Built with all the furniture you need, it has a fully equipped kitchen, a wide full of light main room and a bathroom. Its cosy style will make you feel at home.",,https://a0.muscache.com/pictures/miso/Hosting-1072435774174366782/original/4ac78bb6-baa7-45fb-8bbd-de547263ddd9.png,273734321,,Homenhancement,2019-07-05,"Geneva, Switzerland","Nous gérons plus de 450 appartements à Genève et 60 appartements à Lausanne. 
Nous avons également des appartements à Bruxelles et Fribourg.
N'hésitez pas à nous contacter pour toute demande d'information complémentaire.
Nous sommes à votre service pour vous aider à trouver le parfait appartement pour votre séjour à Genève, Lausanne, Fribourg et Bruxelles.

La fameuse Equipe Réservations 
Sophie Gremaud
Homenhancement  SA",within an hour,88%,73%,f,https://a0.muscache.com/im/pictures/user/41b9e759-7a64-4bea-bad6-43fd63d43571.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/41b9e759-7a64-4bea-bad6-43fd63d43571.jpg?aki_policy=profile_x_medium,,,,"['email', 'phone', 'work_email']",,t,,Commune de Genève,,46.19387,,Entire rental unit,Entire home/apt,2,1.0,1 bath,0,1,,,4,365,4,4,999,999,,999.0,,,,0,,0,2024-12-29,0,,,,,,,,,,,,,t,175,,0,0,
27162074,https://www.nocarz.pl/rooms/27162074,20241229042300,2024-12-29,,,"Charming little studio located in the center of Geneva, very light , 5 minutes from the lake & train station. Overlooking the Rhone, restaurent, supermarket, shop, bar, nightlife at a few steps.",,https://a0.muscache.com/pictures/hosting/Hosting-27162074/original/81ca59f8-cdcc-4a3f-aa8f-0531328e42b6.jpeg,103519513,https://www.nocarz.pl/users/show/103519513,Jeremy,2016-11-13,"Geneva, Switzerland",,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/f1dc5501-40fd-4235-8f21-797b725c7dd4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f1dc5501-40fd-4235-8f21-797b725c7dd4.jpg?aki_policy=profile_x_medium,,1,1,,t,t,,,,46.20487,6.14311,Entire rental unit,Entire home/apt,2,,1 bath,1,1,,$107.00,,30,6,6,,1125,6.0,1125.0,,t,,27,57,60,2024-12-29,36,5,0,2018-08-10,2024-09-16,4.89,4.92,4.75,5.0,,4.97,4.83,,t,,,0,0,0.46
,https://www.nocarz.pl/rooms/22855255,,2024-12-29,,Private room in Geneva Downtown,"My place is very close to the city center (3 stops with the Tramway). The public transport and the supermarkets are very close to the room (1 min on foot). The room is with high speed Internet.<br /><br />If you need a coffee, Starbucks is at 5 min on foot<br /><br />Parking info:<br />It is free to park in the street from 7pm to 8am and on Sundays the whole day. There is also a car park (parking Plaine de Plainpalais) close to the room.",,https://a0.muscache.com/pictures/68c4ce86-9de3-41d5-ac7c-d3b694bf9769.jpg,81158013,,,2016-07-01,"Geneva, Switzerland",,,100%,83%,f,https://a0.muscache.com/im/pictures/user/a37f241f-8071-4772-8636-de9e3bac2684.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a37f241f-8071-4772-8636-de9e3bac2684.jpg?aki_policy=profile_x_medium,,3,3,,t,t,,Commune de Genève,,,6.14382,Private room in rental unit,Private room,2,0.0,0 shared baths,1,1,,$95.00,3,360,,21,360,,4.3,360.0,,,29,33,33,33,2024-12-29,13,,0,2018-03-07,,,5.0,4.92,5.0,4.92,,4.23,,f,2,1,1,0,
42936495,https://www.nocarz.pl/rooms/42936495,20241229042300,2024-12-29,,Studio Confort - Appart'hôtel Sagitta3*,"The 3-star Hotel Sagitta is located on the left bank of Lake Geneva. It welcomes you for your business or leisure stays, alone or as a family, in large apartments all equipped with kitchenettes. Its location is ideal in the heart of Geneva, close to shopping streets, museums and theaters, the old town and the emblematic water jet.",,,,https://www.nocarz.pl/users/show/341860933,Marie Sylvia,,"Geneva, Switzerland","Le partage du ""Chez Soi"", essence même de l’hospitalité, est la valeur fondatrice de Rey Hôtels et Résidences. Avec aujourd’hui 350 chambres et appartements meublés sur Genève, Rey Hôtels et Résidences vous accueille depuis plus de 60 ans.",N/A,N/A,100%,,,,,3,3,,t,t,"Genève, Switzerland",Commune de Genève,,46.20141,6.1583,Private room in serviced apartment,Private room,2,1.0,,1,1,,$189.00,1,1125,1,,30,1125,,114.2,,t,29,59,89,324,2024-12-29,,0,0,2020-05-19,2022-02-18,,4.58,5.0,5.0,5.0,,,,,3,0,3,,0.21
554063971965723176,https://www.nocarz.pl/rooms/554063971965723176,,2024-12-29,,Chambre atypique,"Bedroom for one person.<br />It is atypical, comfortable, lit, ventilated, heated on the floor, on the lower ground floor.<br />It sits next to a small living room, arranged and equipped kitchen. There is also the Shower and the toilet.  All of this is a small apartment. This gives it some privacy and tranquility.","Vernier is a city in the Canton of Geneva, it is several neighborhoods such as: Vernier, Chateleine, Avanchet, Le Lignon, Libélules... is a cosmopolitan city. It is well served by public transport, super markets, restaurants, several shops, industrial areas, farming and leisure areas, walks in the forest. There is the Rhone River that passes through Vernier village. It's a very pleasant town to stay in.",https://a0.muscache.com/pictures/miso/Hosting-554063971965723176/original/11fce345-77c2-489f-b2a7-403d2c355b3c.jpeg,441281321,https://www.nocarz.pl/users/show/441281321,Julieta,2022-01-20,"Vernier, Switzerland",,within an hour,100%,,,https://a0.muscache.com/im/pictures/user/User-441281321/original/47d918e8-348e-41d9-a999-4f47b2d0a377.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-441281321/original/47d918e8-348e-41d9-a999-4f47b2d0a377.jpeg?aki_policy=profile_x_medium,,,5,"['email', 'phone']",t,t,"Vernier, Genève, Switzerland",Vernier,,46.20693,6.07398,Private room in bed and breakfast,,1,1.0,,,,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Washer"", ""Wine glasses"", ""Mosquito net"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Dining table"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Siemens electric stove"", ""Host greets you"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Refrigerator"", ""Free parking on premises"", ""Dishwasher"", ""Microwave"", ""Extra pillows and blankets"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Siemens stainless steel oven"", ""Air conditioning"", ""Cleaning available during stay"", ""Wifi"", ""Room-darkening shades""]",,,,2,2,,,2.0,,,t,7,25,,313,2024-12-29,34,22,0,2023-02-04,,4.76,4.74,,4.79,4.82,4.74,4.56,,f,5,0,5,0,
,https://www.nocarz.pl/rooms/1075136378120832628,20241229042300,2024-12-29,,Fully furnished studio - 093000,"Furnished studio in downtown area Geneva, near the train station. This studio has just been entirely refurnished and is very well located in a calm street very close to new office centers like Sécheron. Close to the international organisation and the train station in a residential but with a lot of facilities nearby. It is situated between the train station and the Geneva lake.",,https://a0.muscache.com/pictures/miso/Hosting-1075136378120832628/original/12f61b12-3bca-484d-a7a1-a8fada1e0525.png,273734321,,,2019-07-05,"Geneva, Switzerland","Nous gérons plus de 450 appartements à Genève et 60 appartements à Lausanne. 
Nous avons également des appartements à Bruxelles et Fribourg.
N'hésitez pas à nous contacter pour toute demande d'information complémentaire.
Nous sommes à votre service pour vous aider à trouver le parfait appartement pour votre séjour à Genève, Lausanne, Fribourg et Bruxelles.

La fameuse Equipe Réservations 
Sophie Gremaud
Homenhancement  SA",,88%,73%,,https://a0.muscache.com/im/pictures/user/41b9e759-7a64-4bea-bad6-43fd63d43571.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/41b9e759-7a64-4bea-bad6-43fd63d43571.jpg?aki_policy=profile_x_medium,,375,377,"['email', 'phone', 'work_email']",t,t,,Commune de Genève,,46.21489,,Entire rental unit,Entire home/apt,2,1.0,1 bath,0,1,"[""Essentials"", ""Paid washer \u2013 In building"", ""Iron"", ""Pets allowed"", ""Drying rack for clothing"", ""Clothing storage"", ""Smart lock"", ""Self check-in"", ""Hot water"", ""TV"", ""Wifi"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Bed linens""]",$96.00,4,365,4,4,999,999,4.0,999.0,,t,0,0,,0,,1,1,0,2024-04-13,2024-04-13,4.0,5.0,,4.0,5.0,,4.0,,t,175,,0,0,0.11
27592713,https://www.nocarz.pl/rooms/27592713,20241229042300,,city scrape,Your home away from home!,"Quiet and cosy room available in a bright and spacious apartment in the centre of Geneva. It's perfect for responsible guests on a budget who are traveling by themselves!<br /><br />Please bare in mind there is no lift in the building, you'll have to climb up to the 3rd floor!",,,204673097,https://www.nocarz.pl/users/show/204673097,,2018-07-24,"Geneva, Switzerland",,within an hour,88%,95%,,https://a0.muscache.com/im/pictures/user/User/original/3ee40f15-eb1a-4eb6-9748-85bb21fb939f.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/3ee40f15-eb1a-4eb6-9748-85bb21fb939f.jpeg?aki_policy=profile_x_medium,,1,1,,t,t,"Genève, Switzerland",Commune de Genève,,46.20285,6.15887,,,1,1.0,1 shared bath,1,1,"[""Hair dryer"", ""Hot water kettle"", ""Lake access"", ""Freezer"", ""Books and reading material"", ""Laundromat nearby"", ""Wine glasses"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Olaplex, Kerastase, Redken, ... shampoo"", ""Free washer \u2013 In unit"", ""Olaplex, Kerastase, Redken, ... conditioner"", ""Baking sheet"", ""HDTV with Apple TV, standard cable"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Coffee"", ""Clothing storage: closet and wardrobe"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Exercise equipment: free weights, yoga mat"", ""Drying rack for clothing"", ""Oven"", ""Toaster"", ""Paid street parking off premises"", ""Host greets you"", ""Private living room"", ""Lock on bedroom door"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Shared beach access"", ""Dishwasher"", ""UE Boom, Bose. sound system with Bluetooth and aux"", ""Board games"", ""Microwave"", ""Stainless steel induction stove"", ""Cleaning products"", ""Cleaning available during stay"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Game console"", ""Courtyard view"", ""Wifi"", ""Rog\u00e9 Cavaill\u00e8s body soap"", ""Self check-in"", ""Room-darkening shades""]",$83.00,3,31,,3,,31,3.0,31.0,,t,22,52,56,,2024-12-29,,20,0,2021-05-21,2024-11-08,4.95,4.98,4.87,4.97,4.98,4.99,4.93,,f,1,0,1,,
28406673,https://www.nocarz.pl/rooms/28406673,,2024-12-29,previous scrape,Spacious luminous flat near UN,"A lovely flat located in a quiet neighbourhood. The flat is big 80m2 with two separate rooms and a big hallway. Large kitchen. Big balcony. 2 toilets. <br />Very easy access from the airport and form the train station. Well located for public transport. Grocery store close by. <br />Extremely convenient for guests coming to UN Conferences (close to the UN headquarters, WHO, ILO, WIPO, Geneva conference centre, WTO - all in close proximity). UN headquarters 15 minutes by bus.",It is a very relaxed and calm neighbourhood close to the international organisations. Very well located - close to public transport and all amenities. Spacious.,https://a0.muscache.com/pictures/dbd23028-4113-4ebd-b43c-2598d919dcd6.jpg,,https://www.nocarz.pl/users/show/1506724,Natalia,2011-12-15,"Geneva, Switzerland",,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/70134fa7-4728-40c1-a202-808d05d2e20d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/70134fa7-4728-40c1-a202-808d05d2e20d.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Commune de Genève,,46.20886,6.12647,,Entire home/apt,,,,2,,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Elevator"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Bidet"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Oven"", ""Body soap"", ""Host greets you"", ""Refrigerator"", ""Heating"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",,21,21,21,21,1125,,,,,t,0,0,0,0,2024-12-29,57,0,0,2018-09-27,2022-12-16,4.79,4.93,4.65,4.96,4.96,4.82,,,f,2,2,0,0,
